Student_id,Age,Gender,School_type,Parent_education,study_hours,Attendance_percentage,Internet_access,Travel_time,Extra_activities,Study_method,Math_score,Science_score,English_score,Overall_score,Final_grade
4549,17,Female,Private,High School,6.8,92.7,no,15-30 min,Yes,Coaching,73.4,92.5,90.1,83.8,C
3109,19,Male,Public,No Formal,4.5,60.1,yes,15-30 min,Yes,Notes,55,54,68.4,57.3,D
13472,19,Female,Private,High School,2.9,96.3,yes,30-60 min,Yes,Online videos,62.1,54.3,44.2,58,D
12283,18,Male,Private,No Formal,3.5,93.4,yes,15-30 min,Yes,Online videos,57.3,66,40.3,69.7,D
7159,14,Other,Public,Post Graduate,1.8,71.8,yes,>60 min,Yes,Coaching,45.5,57.7,37.6,42.7,E
10249,18,Male,Private,Diploma,1,63.4,no,>60 min,Yes,Mixed,27.7,31.1,7.1,29,F
7401,18,Other,Public,Graduate,0.7,86.5,yes,<15 min,Yes,Textbook,43.4,42.5,26,46.4,E
3171,17,Male,Private,Diploma,6.7,55.2,yes,<15 min,No,Notes,82.7,68.8,61.6,75.3,C
9875,19,Other,Public,Diploma,2.1,57.6,yes,15-30 min,Yes,Online videos,28,15,34.5,32.2,F
2256,18,Other,Public,No Formal,2.2,86.4,yes,30-60 min,No,Online videos,44.3,39.5,28.8,49.3,E
1155,15,Other,Public,Diploma,3.5,99.9,yes,30-60 min,No,Mixed,54.8,90,60.4,62,D
4500,16,Male,Private,No Formal,1.2,83.7,yes,15-30 min,No,Group study,51.6,36.6,28.4,37.9,F
6296,18,Other,Private,Diploma,7.9,92.5,yes,30-60 min,No,Mixed,100,100,100,100,A
6198,15,Male,Private,Post Graduate,7.3,91.1,yes,30-60 min,No,Coaching,100,100,97.6,95.6,A
11384,14,Other,Public,Graduate,6.6,84.9,yes,<15 min,No,Notes,77.1,91.4,74.5,81,C
9889,19,Male,Public,Diploma,7.2,83.4,yes,>60 min,No,Coaching,80.8,87,84.9,88.2,B
12184,14,Female,Private,Graduate,1.9,64.2,no,>60 min,Yes,Mixed,32.2,36.6,33.1,33,F
12916,18,Female,Private,Diploma,6.1,84.7,yes,<15 min,Yes,Mixed,88.1,76.4,82.9,83.7,C
12875,19,Female,Public,High School,4.2,62.3,yes,>60 min,Yes,Online videos,64.1,62.4,70.5,57.9,D
1649,19,Female,Private,Diploma,5.7,59.2,no,<15 min,Yes,Online videos,80.9,65.3,64.9,70,C
5540,19,Male,Private,Graduate,5.4,83.4,yes,30-60 min,No,Notes,79.2,61.3,77.7,83.3,C
9638,17,Female,Private,Post Graduate,1,80.9,yes,15-30 min,No,Notes,42.7,36,49.3,47.1,E
4200,15,Female,Private,Diploma,1.2,68.2,no,<15 min,No,Coaching,27.8,15.6,24.1,28.4,F
12116,17,Other,Public,Diploma,1.6,88.9,yes,>60 min,Yes,Textbook,46.9,49.7,75.1,53.2,E
8446,16,Female,Public,Diploma,3.7,83.8,yes,30-60 min,Yes,Notes,81.5,60.9,47.1,62.3,D
11376,15,Male,Public,High School,1.3,77.4,yes,<15 min,Yes,Mixed,61.5,47.6,69.1,50.3,E
2558,19,Other,Private,High School,1.9,53.2,yes,<15 min,No,Notes,27.5,24,42.1,34.9,F
5593,17,Female,Public,Post Graduate,3.9,52.3,yes,15-30 min,Yes,Mixed,28,74.1,61,49.1,E
99,17,Other,Private,Post Graduate,1.4,82.3,yes,15-30 min,No,Coaching,37.2,50.4,48.3,39.9,F
2201,16,Other,Private,No Formal,6.1,79.9,yes,<15 min,No,Notes,100,82.6,89.2,89.3,B
14173,15,Male,Private,Graduate,7.1,67.9,yes,>60 min,No,Mixed,87.8,74.3,86.8,84.1,C
2962,16,Female,Private,High School,1.3,71.6,yes,>60 min,Yes,Notes,42.3,26.4,45.7,45.3,E
14208,14,Other,Private,Graduate,1.9,82.3,yes,30-60 min,Yes,Notes,55.1,26.6,41.4,48.8,E
4974,18,Other,Private,Graduate,4.7,88.1,no,15-30 min,No,Textbook,67.2,75.2,62.8,75.3,C
4434,14,Male,Public,Post Graduate,7.2,52.5,yes,15-30 min,Yes,Textbook,82,64.4,78.5,78,C
11970,18,Female,Public,High School,1.9,89.3,yes,30-60 min,No,Mixed,58.4,48.1,51,60.9,D
2870,15,Other,Public,Diploma,5.9,60.2,no,15-30 min,No,Group study,61.3,69.7,54.8,66.4,D
11427,19,Female,Private,No Formal,3.2,58.6,yes,15-30 min,Yes,Notes,61.3,51.6,38.2,59,D
11984,18,Other,Private,Diploma,3,64.4,yes,30-60 min,Yes,Mixed,38.6,40.2,35.7,40.2,E
957,16,Female,Public,Graduate,5.8,69,yes,30-60 min,Yes,Notes,85.8,63.4,78.8,74.9,C
13993,19,Male,Private,Graduate,3.7,55.8,yes,<15 min,No,Textbook,32.3,71.6,66.6,50.8,E
12260,14,Female,Public,Graduate,7.8,56.9,no,<15 min,No,Online videos,85.4,75.3,75.1,79.5,C
8353,16,Female,Public,No Formal,7,57.9,yes,15-30 min,No,Mixed,100,100,89.4,88.2,B
5700,16,Other,Private,Post Graduate,4.6,73.1,yes,15-30 min,Yes,Online videos,71.6,54.7,80.8,65.5,D
6945,18,Other,Public,Graduate,4.6,88.1,yes,15-30 min,Yes,Group study,58.1,71.4,70.8,64.3,D
4494,15,Female,Public,No Formal,1.6,83.2,no,<15 min,Yes,Mixed,48,38.5,63.6,47.9,E
9493,17,Male,Public,High School,2.1,68.4,yes,15-30 min,No,Mixed,59.7,21.3,38.6,44.9,E
4912,17,Female,Private,Graduate,2.3,99.4,yes,30-60 min,Yes,Mixed,59.8,51.4,60.9,61.9,D
3988,14,Female,Private,Diploma,2.2,76.9,yes,15-30 min,Yes,Group study,43.2,41.7,51.9,44.5,E
9720,15,Other,Public,No Formal,1.5,53.9,yes,<15 min,No,Mixed,42.9,39.7,25,26.3,F
6016,14,Male,Public,Ph.D,4.4,56.7,no,15-30 min,No,Notes,51.6,42.1,64.7,55.2,D
13704,16,Other,Private,High School,6.5,53.1,yes,<15 min,No,Coaching,79.7,70,65.1,75.9,C
13447,14,Male,Private,Post Graduate,1.6,70.8,yes,<15 min,No,Textbook,71.3,47.8,54.7,50.5,E
1219,18,Female,Public,Ph.D,7.2,95.6,no,<15 min,No,Online videos,81.7,96,98.9,100,A
4497,15,Female,Public,Post Graduate,1.3,89.8,yes,30-60 min,No,Coaching,40.6,43.6,59.2,48.7,E
4736,16,Other,Public,No Formal,4.2,82.5,no,30-60 min,Yes,Coaching,59.2,70.3,55.8,69.4,D
11297,19,Other,Public,Post Graduate,7.4,73.4,yes,<15 min,No,Textbook,81.4,77.5,98.9,82.9,C
10928,18,Other,Public,Diploma,3.5,66.5,no,<15 min,No,Mixed,33.4,33.1,40.8,48.8,E
4556,15,Female,Public,Ph.D,0.8,82.4,yes,<15 min,No,Group study,25.5,20.9,35.5,35.4,F
9147,18,Other,Public,Ph.D,0.8,51.9,yes,15-30 min,No,Mixed,27.7,3.4,26,18.2,F
8051,15,Male,Private,Diploma,4.8,69.1,no,15-30 min,Yes,Textbook,72.4,85,75.5,72.7,C
12758,15,Other,Public,Ph.D,3.5,98.8,yes,>60 min,No,Online videos,63.4,71,71.7,65.2,D
3447,15,Male,Public,Ph.D,4.7,91.2,yes,15-30 min,Yes,Textbook,61.8,77.4,63.1,69.9,D
1046,14,Other,Public,Post Graduate,1.6,86.5,yes,30-60 min,Yes,Mixed,46.3,57,56.8,55.2,D
6894,18,Other,Public,High School,2.6,64.4,yes,<15 min,Yes,Online videos,39.2,50.4,36.9,50.7,E
1694,16,Female,Public,No Formal,1.7,85.6,no,>60 min,No,Mixed,65.6,49.8,58.4,53.2,E
14374,15,Male,Public,No Formal,5.4,95,yes,>60 min,Yes,Textbook,91.4,68.5,85.5,76.2,C
14566,14,Female,Private,Ph.D,8,88.7,yes,30-60 min,Yes,Textbook,95.5,90.2,68.6,100,A
3437,15,Male,Public,Ph.D,7.6,96.9,yes,15-30 min,No,Textbook,97.5,88.5,98.2,94.5,B
8755,18,Male,Private,Graduate,6.4,81.3,no,15-30 min,Yes,Mixed,78.2,69.9,94,76,C
10678,18,Female,Private,Diploma,7.5,99.2,yes,>60 min,Yes,Group study,100,100,96.1,99.8,A
5896,18,Male,Private,Diploma,2,99.7,yes,15-30 min,Yes,Coaching,64.1,42.2,66.2,49.3,E
3355,19,Male,Private,No Formal,5.3,70.1,yes,15-30 min,Yes,Mixed,70.5,65.2,89.4,71.4,C
14363,19,Male,Public,Post Graduate,2.6,51.1,yes,30-60 min,Yes,Mixed,30.5,20,18.7,33.1,F
226,15,Other,Private,Diploma,5.2,99.9,yes,>60 min,Yes,Online videos,93,95.9,78.3,85.6,B
4894,14,Other,Public,No Formal,2.8,72.2,yes,15-30 min,Yes,Mixed,38.8,66.7,44.2,56.5,D
14620,16,Male,Private,Post Graduate,3.1,71.9,yes,15-30 min,Yes,Online videos,52.7,75.2,72,62.9,D
7023,17,Female,Public,Post Graduate,2,72.8,yes,<15 min,Yes,Notes,51.7,20.1,38.3,40.1,E
9152,15,Other,Public,High School,6,68.3,yes,<15 min,Yes,Mixed,58.5,77,62.8,66.4,D
5601,16,Other,Public,Diploma,4.4,91.4,yes,30-60 min,No,Group study,66,78.3,70.3,75.4,C
12741,16,Male,Public,Post Graduate,4.1,58.4,yes,>60 min,Yes,Coaching,34,60.8,47.2,51.8,E
11260,15,Male,Private,Post Graduate,4,58,no,30-60 min,No,Textbook,56.9,52.4,43.4,47.8,E
7997,18,Male,Public,Post Graduate,0.6,97.7,yes,30-60 min,No,Textbook,62.7,62.3,58.4,52.9,E
9008,16,Other,Private,High School,2.2,78.4,yes,15-30 min,Yes,Mixed,54.9,44.1,49.8,40.8,E
12947,18,Male,Private,No Formal,4.9,80,yes,>60 min,Yes,Notes,72.9,91.4,84.8,81.1,C
7684,17,Male,Public,Ph.D,4.8,68.9,yes,<15 min,Yes,Mixed,81,87.3,68.7,74.4,C
4643,19,Other,Public,Graduate,1.1,63.5,no,15-30 min,Yes,Mixed,31.2,43.7,29.9,36.8,F
13504,15,Male,Public,Diploma,3.2,50.4,yes,<15 min,Yes,Group study,47.3,31.2,50.8,43.6,E
11313,18,Female,Private,High School,6,75.2,yes,30-60 min,Yes,Textbook,75.6,75.9,83.9,68.5,D
7680,15,Male,Private,Graduate,0.6,80.2,yes,>60 min,No,Coaching,44.8,57.9,62.8,46.1,E
8209,15,Female,Private,Ph.D,2.6,89.1,yes,<15 min,Yes,Notes,60.1,62,52.8,60.8,D
7340,17,Other,Private,Post Graduate,3.6,75.7,yes,30-60 min,No,Mixed,61.8,55.5,52,56,D
9436,17,Female,Private,Post Graduate,3.7,91.6,yes,15-30 min,No,Group study,61,61.3,57.3,62.6,D
2206,18,Male,Public,Graduate,2.2,52.1,no,30-60 min,Yes,Online videos,27.4,30.6,38.7,31.9,F
10717,17,Other,Public,High School,4.2,91.9,yes,30-60 min,Yes,Coaching,75,85.6,75.1,71.5,C
1070,14,Male,Private,Graduate,4.1,83.8,yes,30-60 min,Yes,Group study,45.5,57.3,60,56.9,D
3445,19,Male,Private,Graduate,6.4,84.6,yes,15-30 min,No,Coaching,84.5,75,59.1,79.9,C
10758,15,Female,Private,Diploma,5.4,76.1,yes,15-30 min,Yes,Textbook,73.9,53,70.6,79.9,C
14435,19,Other,Public,High School,1,67,yes,30-60 min,Yes,Group study,13.2,31.5,41.4,34.1,F
14057,17,Male,Public,Ph.D,5.4,63.3,yes,30-60 min,No,Group study,53,62.4,53.6,65.5,D
1061,18,Male,Public,High School,5.8,52.8,yes,15-30 min,No,Textbook,73.5,92.9,65.4,71,C
2328,15,Other,Public,Diploma,1.9,74.1,yes,<15 min,No,Notes,33.5,50,50.7,43.6,E
3421,17,Male,Public,Graduate,7.1,71.8,yes,15-30 min,No,Online videos,100,100,83.3,87.5,B
14833,16,Other,Private,Post Graduate,5.6,89,yes,15-30 min,No,Textbook,80.5,95.2,88.1,86.4,B
302,18,Other,Public,Post Graduate,5.9,58.3,yes,15-30 min,No,Notes,60,54.9,73.2,67.6,D
12469,16,Female,Private,High School,1.8,97.2,yes,>60 min,Yes,Notes,56.5,60.5,68.3,62.3,D
607,15,Other,Private,Ph.D,4.5,64.7,no,>60 min,No,Textbook,67,59.9,83.7,69.4,D
3171,17,Male,Private,Diploma,6.7,55.2,yes,<15 min,No,Notes,82.7,68.8,61.6,75.3,C
700,14,Other,Public,Graduate,4.4,54.7,no,15-30 min,Yes,Mixed,53.5,53.2,51.4,51.7,E
5089,14,Male,Public,Diploma,5.6,94.1,yes,<15 min,Yes,Notes,93.9,76.1,74.7,82.6,C
9332,16,Male,Public,No Formal,2.1,70.5,yes,15-30 min,Yes,Online videos,44.6,32.2,37.7,51.8,E
191,18,Other,Public,Graduate,6.1,93,yes,30-60 min,No,Group study,73.9,92.3,80.2,86.6,B
10493,14,Other,Public,High School,6,57.1,yes,>60 min,No,Textbook,85.6,41,68.7,66.2,D
981,17,Male,Public,Ph.D,0.7,98.3,yes,30-60 min,Yes,Group study,45.9,31,58.8,42.4,E
2976,16,Other,Private,High School,3.8,83.6,yes,30-60 min,No,Online videos,75.2,70.7,71,73.1,C
6103,16,Male,Private,No Formal,3.4,51.3,yes,>60 min,Yes,Group study,37.9,41.4,51.8,41.9,E
1185,16,Male,Private,Post Graduate,6,74.4,no,<15 min,Yes,Coaching,72.5,78.4,84.6,74,C
3328,15,Female,Private,High School,7.9,60.6,yes,>60 min,No,Online videos,100,58.4,96.6,95.9,A
3395,16,Male,Private,High School,0.9,60.7,yes,15-30 min,Yes,Notes,26.8,26.2,50,35,F
8320,15,Other,Public,Ph.D,6.6,54.1,yes,15-30 min,Yes,Coaching,75.9,71.5,78.6,68.5,D
10258,19,Male,Public,Graduate,7.5,82.9,yes,<15 min,No,Online videos,88.7,100,98,100,A
1817,15,Other,Public,High School,1.2,83.9,yes,30-60 min,Yes,Textbook,38.5,49.1,53.4,39.4,F
5855,16,Female,Public,Post Graduate,3.9,72.8,yes,<15 min,Yes,Group study,32.7,38.3,61.1,52.4,E
6710,16,Other,Public,Graduate,7.7,63.3,yes,30-60 min,No,Notes,73.9,90.7,89.8,78.6,C
570,17,Female,Public,Diploma,2.7,85.3,yes,<15 min,No,Coaching,47.5,43.1,32,46.6,E
5443,19,Male,Public,Ph.D,7.5,70.5,no,<15 min,Yes,Notes,100,93.7,100,91.9,B
1896,19,Other,Public,Diploma,0.7,90,no,<15 min,Yes,Group study,37.8,42,58.4,39.1,F
2734,15,Male,Public,Post Graduate,0.7,96.6,yes,30-60 min,Yes,Online videos,34.2,38,41.3,35.6,F
3864,17,Male,Public,No Formal,7.8,87.8,yes,15-30 min,Yes,Online videos,95.2,100,99.4,89.5,B
12914,16,Male,Private,Ph.D,6.6,58.9,yes,>60 min,No,Online videos,51.1,70.2,51.5,68.6,D
7456,15,Other,Public,High School,3.7,83,yes,30-60 min,Yes,Mixed,60,53.2,41.5,58.2,D
4015,15,Other,Private,Diploma,2.8,95.4,no,>60 min,Yes,Textbook,72.1,60.6,57.6,67.6,D
11094,19,Female,Private,Ph.D,2.7,87.2,yes,15-30 min,No,Mixed,36.8,55.7,35.7,49,E
1687,16,Other,Public,High School,7.9,78.3,yes,<15 min,Yes,Coaching,88.7,70,68.8,85.3,B
3010,18,Male,Public,High School,4.5,62.3,no,15-30 min,No,Notes,66,67.5,57.5,68,D
7807,15,Male,Private,No Formal,2.6,77.2,yes,>60 min,No,Online videos,52.1,45.5,60.7,46.8,E
155,16,Female,Private,Diploma,1.4,85.7,yes,30-60 min,Yes,Mixed,45.4,37.1,55.7,46.8,E
10730,19,Female,Public,High School,6.3,93.4,yes,30-60 min,No,Textbook,98.7,100,100,97.2,A
1410,15,Male,Private,Ph.D,2.6,91.2,yes,>60 min,No,Textbook,49.3,54.8,49.9,65,D
12250,14,Male,Private,Graduate,4.6,98.5,yes,<15 min,Yes,Mixed,70.6,76.1,80.9,75.9,C
785,16,Female,Public,Diploma,3.4,79.5,yes,15-30 min,No,Textbook,68,63.5,77.8,65.5,D
11368,17,Male,Private,Ph.D,2,70.1,yes,30-60 min,Yes,Coaching,42.9,42.9,52.2,41.2,E
8097,16,Female,Public,No Formal,2.9,79.3,yes,>60 min,Yes,Mixed,61.6,55.9,53.2,60.2,D
7561,17,Other,Public,Diploma,1.2,65.2,yes,30-60 min,Yes,Textbook,16.3,36.3,38.8,31.2,F
12534,14,Female,Private,No Formal,1.8,61.4,no,30-60 min,Yes,Textbook,54,52.3,36.1,47.3,E
7344,17,Other,Private,Graduate,3.6,81.3,yes,15-30 min,Yes,Group study,69.4,72.2,63.9,66.6,D
7207,19,Other,Private,Post Graduate,7,63.5,yes,30-60 min,Yes,Notes,65.9,66.8,70.3,73.9,C
5597,17,Male,Private,High School,6.3,56.7,yes,30-60 min,Yes,Notes,72.4,73.6,88.3,78.8,C
5802,16,Other,Public,Diploma,4.3,57.6,yes,>60 min,No,Group study,75.3,54.8,56.3,55.6,D
2807,15,Other,Public,No Formal,7.4,94.5,yes,>60 min,No,Mixed,100,81.7,94.6,97.2,A
538,14,Other,Public,Diploma,1.2,52.9,yes,30-60 min,No,Group study,29.6,28.1,38.4,36.6,F
5987,19,Female,Public,Ph.D,3.8,90.6,yes,<15 min,Yes,Textbook,66.7,77.7,62.7,64.4,D
1842,14,Male,Public,No Formal,1.2,73.6,yes,30-60 min,No,Notes,47.6,20.5,42.6,42.2,E
13209,18,Female,Private,High School,0.8,81.8,yes,<15 min,Yes,Coaching,41,49.1,50.6,43.9,E
10648,14,Female,Public,Ph.D,5.8,69.5,no,30-60 min,No,Online videos,70.3,76.5,86.9,76.8,C
8717,18,Female,Private,Diploma,1.5,81.3,yes,15-30 min,Yes,Notes,43.2,44.9,39.3,45,E
6972,18,Male,Public,Ph.D,5.8,79.7,yes,<15 min,Yes,Notes,68.3,73.4,60.2,68.5,D
5626,18,Female,Public,High School,5.9,56.8,no,>60 min,No,Coaching,72.3,66.2,86.9,79.7,C
2951,14,Other,Private,Graduate,1.8,88.4,yes,<15 min,Yes,Coaching,59.4,60.8,56,59.2,D
7993,18,Other,Public,No Formal,7.3,91.2,yes,30-60 min,Yes,Group study,96,92.5,80.6,88.1,B
12324,17,Female,Public,Post Graduate,4.8,67.6,yes,>60 min,No,Group study,60.5,79.2,59.4,69.5,D
4781,19,Male,Public,Diploma,5.8,55.3,yes,>60 min,Yes,Textbook,65.6,79.8,82,68.4,D
12308,15,Female,Public,No Formal,6.9,66.5,yes,<15 min,Yes,Notes,83.8,51,88.9,75.7,C
2369,14,Female,Private,Diploma,6.5,75.1,yes,>60 min,No,Group study,71.2,46.4,71.4,72.9,C
12040,19,Female,Public,High School,5.7,72.3,yes,<15 min,Yes,Coaching,64.9,74,83.1,73.7,C
6656,19,Female,Private,Post Graduate,3.2,96.1,yes,<15 min,Yes,Online videos,62.8,67,56.9,70.2,C
8174,17,Other,Private,Graduate,7.2,70.1,yes,30-60 min,Yes,Coaching,92.5,87.7,81,86.7,B
4496,17,Other,Public,Graduate,5.3,70.7,no,<15 min,Yes,Textbook,92,95.1,55.6,74.4,C
10894,18,Male,Public,Post Graduate,7.7,78.4,no,<15 min,No,Textbook,89,86.5,85.2,87,B
9164,18,Other,Public,Diploma,7.5,87.2,yes,30-60 min,No,Group study,100,94.3,93.2,91.6,B
6003,17,Other,Public,Graduate,4,89.5,yes,15-30 min,No,Textbook,59.3,50.7,63.2,58.2,D
6615,15,Female,Public,Ph.D,7.9,84.6,yes,30-60 min,Yes,Coaching,99.2,96.2,100,94.1,B
9359,18,Female,Public,No Formal,1.9,62,yes,30-60 min,Yes,Notes,36.1,35.4,43.9,34,F
13404,17,Other,Private,Ph.D,5.8,67.4,yes,15-30 min,No,Coaching,66.2,70,79,66,D
13122,16,Male,Public,Ph.D,5.9,70.4,yes,15-30 min,No,Notes,84.9,56.5,82.5,71.2,C
5920,19,Female,Private,Ph.D,3.5,66.1,yes,>60 min,Yes,Coaching,39.1,39.7,52.9,48.7,E
10967,19,Other,Private,No Formal,3.4,86.5,yes,15-30 min,No,Textbook,58.2,54.8,54.7,58,D
10175,19,Female,Private,Post Graduate,3.2,87.7,yes,15-30 min,No,Online videos,58.4,71,66.3,67,D
854,15,Male,Private,No Formal,3.8,63.6,yes,30-60 min,No,Coaching,65.3,63.3,53.4,57.4,D
4147,16,Male,Public,Diploma,6.1,81.3,yes,>60 min,Yes,Textbook,86.5,95.3,77.1,90,B
11929,19,Male,Public,Graduate,2.3,80.7,no,30-60 min,Yes,Online videos,37.9,47.1,44.7,53.8,E
3770,16,Female,Private,Post Graduate,1.3,64.7,yes,30-60 min,Yes,Coaching,39.2,30.7,35.5,29.1,F
575,14,Other,Public,Graduate,3,64.6,no,<15 min,No,Notes,47.8,60.5,72.7,55.7,D
11454,17,Female,Public,Ph.D,5.2,61.6,yes,30-60 min,No,Textbook,54.9,66.1,61.4,56.3,D
1149,18,Other,Private,Post Graduate,3.7,91.7,yes,>60 min,No,Coaching,58.4,55.9,66.4,61.4,D
6294,18,Female,Private,Graduate,3.7,76.2,yes,15-30 min,Yes,Notes,51.5,51.8,53.9,51.4,E
6458,17,Other,Public,Post Graduate,6.5,61.9,no,30-60 min,Yes,Textbook,98.4,94,76.9,86,B
14906,16,Female,Public,No Formal,7.6,99.8,yes,<15 min,Yes,Online videos,88.9,96.1,93.2,91.8,B
7510,16,Female,Public,Post Graduate,4,87.9,yes,30-60 min,Yes,Mixed,60.2,59.3,63.8,58.7,D
14641,15,Other,Public,Diploma,7.2,84,no,>60 min,Yes,Coaching,82.3,81.4,90.3,82.3,C
9908,19,Other,Private,High School,3.5,84.1,yes,<15 min,No,Coaching,68.9,71.5,77.4,63.8,D
4778,18,Male,Private,High School,5.6,89.5,yes,<15 min,Yes,Coaching,71.8,86.8,83,82,C
13126,14,Other,Public,No Formal,3.1,84.4,yes,>60 min,Yes,Coaching,51.3,60.5,53.6,60.2,D
3855,16,Male,Private,Graduate,5.9,79.4,yes,15-30 min,Yes,Coaching,69.5,84.3,74.3,81.8,C
13366,17,Female,Public,No Formal,2.3,56.3,yes,30-60 min,Yes,Notes,42.4,32.9,36.8,38.8,F
2492,15,Female,Public,Post Graduate,1.2,88.1,yes,>60 min,Yes,Textbook,57.6,61.2,53.1,51.1,E
10853,19,Other,Private,Graduate,6.2,53,yes,>60 min,Yes,Mixed,80.3,68.7,94.8,76.1,C
14600,17,Female,Public,Graduate,0.5,62.4,yes,<15 min,Yes,Online videos,16.3,45.3,9.7,36.2,F
3125,16,Female,Private,Graduate,3.9,98.4,yes,15-30 min,Yes,Mixed,59.6,90.9,70.2,73.9,C
5692,17,Other,Public,No Formal,4.9,63.3,yes,<15 min,No,Group study,61.9,58.5,57,55.7,D
3052,15,Female,Private,Diploma,4.5,79.3,yes,30-60 min,Yes,Textbook,75.8,90.3,51.3,76.8,C
5,16,Female,Public,High School,1.3,61,yes,30-60 min,Yes,Group study,8.9,32.7,30,25.4,F
5223,19,Female,Public,Diploma,8,85.6,yes,30-60 min,No,Notes,100,95.1,100,100,A
5316,17,Other,Public,No Formal,2,68,yes,15-30 min,Yes,Mixed,54.9,60,44.6,46.9,E
4870,18,Other,Public,Ph.D,2,99.2,yes,30-60 min,Yes,Mixed,55.9,85.1,70.5,63,D
877,17,Male,Public,Ph.D,6.2,79.8,yes,>60 min,Yes,Mixed,97.2,92.4,94.6,81.6,C
9184,16,Male,Private,Graduate,3.2,75.6,yes,30-60 min,Yes,Coaching,55.3,46.6,68.2,57,D
7028,19,Male,Public,Ph.D,6.7,90.1,no,<15 min,Yes,Mixed,68.7,77.1,77.1,83.1,C
4143,14,Male,Private,No Formal,5,83.2,yes,30-60 min,No,Group study,86.8,77.9,59.9,75.5,C
6967,19,Other,Public,High School,5.7,80.7,no,30-60 min,No,Textbook,100,100,84.9,82.4,C
7080,15,Other,Public,Ph.D,0.7,72.4,yes,15-30 min,No,Online videos,22.4,15.3,26.3,28.3,F
7988,15,Male,Private,Post Graduate,4.2,56.7,yes,15-30 min,No,Mixed,54.3,56.4,55.9,59,D
6800,17,Male,Public,Diploma,7.8,85.3,yes,15-30 min,Yes,Textbook,79.7,100,100,100,A
12557,15,Male,Public,No Formal,1.1,56.4,yes,15-30 min,No,Textbook,42.7,47.8,35.9,40.7,E
4466,14,Other,Private,No Formal,2.5,96.2,yes,15-30 min,No,Textbook,63.7,68.5,55,55.2,D
636,18,Female,Public,Diploma,3.5,97.3,yes,<15 min,Yes,Online videos,58.5,67.3,49.8,57.1,D
13418,17,Male,Public,Post Graduate,1,68.2,yes,>60 min,No,Coaching,21.5,37.5,28.1,30.6,F
1694,16,Female,Public,No Formal,1.7,85.6,no,>60 min,No,Mixed,65.6,49.8,58.4,53.2,E
9875,19,Other,Public,Diploma,2.1,57.6,yes,15-30 min,Yes,Online videos,28,15,34.5,32.2,F
4753,18,Male,Private,Post Graduate,1.5,80.1,yes,15-30 min,Yes,Notes,34.8,30.7,17,36.5,F
8312,14,Female,Private,Graduate,7.2,66.4,yes,30-60 min,No,Mixed,89.2,95,67.3,83.2,C
831,15,Other,Public,Diploma,4.1,83,yes,30-60 min,Yes,Online videos,74.8,53.4,64.6,65.3,D
14099,16,Female,Public,Diploma,1.7,77.7,yes,<15 min,Yes,Textbook,50.7,36.8,50.9,34.8,F
11868,15,Other,Private,Ph.D,1.4,50.3,yes,<15 min,Yes,Online videos,28.5,29.8,21.1,24.4,F
5178,16,Male,Private,High School,6.1,96.3,yes,>60 min,No,Coaching,98,87.8,85.6,84.6,C
14263,16,Other,Private,Graduate,5.5,86.9,yes,30-60 min,Yes,Coaching,64.1,81.3,76.6,75.1,C
9562,15,Male,Private,High School,2.2,82.1,yes,>60 min,Yes,Online videos,45.4,39.4,67.4,44.4,E
8933,17,Other,Public,High School,5.1,90.1,yes,<15 min,Yes,Textbook,80.2,81.9,70.8,81.8,C
8309,18,Other,Private,Graduate,1.4,96.9,yes,>60 min,Yes,Textbook,68.2,29.1,38.1,40.4,E
5950,17,Female,Private,Ph.D,4.7,57.9,yes,30-60 min,No,Coaching,69,40.3,46.1,52.3,E
2839,15,Other,Private,Graduate,4.2,57.9,yes,<15 min,No,Coaching,63.9,70.4,75.4,54.7,E
1151,16,Male,Public,High School,2.2,66.9,yes,<15 min,Yes,Textbook,67.1,46.9,45.8,51.9,E
7561,17,Other,Public,Diploma,1.2,65.2,yes,30-60 min,Yes,Textbook,16.3,36.3,38.8,31.2,F
1932,16,Female,Private,Ph.D,3.8,71.5,yes,<15 min,No,Group study,79,71.9,80.2,68,D
9205,17,Other,Public,No Formal,3.3,96.5,yes,<15 min,No,Coaching,66.9,35.6,59.4,67.3,D
1665,17,Other,Private,Diploma,2.1,86.3,yes,30-60 min,No,Textbook,64.9,69.1,51.6,58.8,D
1082,19,Male,Public,High School,4.5,71.9,yes,30-60 min,Yes,Mixed,63.5,56.4,58.1,59,D
12922,15,Other,Public,High School,3.5,53.2,yes,>60 min,No,Textbook,36.1,42.6,39.6,45.4,E
513,19,Female,Public,High School,7.2,78,yes,15-30 min,Yes,Mixed,91.6,77.8,72.7,79.2,C
11042,16,Other,Private,Post Graduate,2.9,61.3,yes,>60 min,Yes,Group study,56,42.2,54.2,45,E
13408,14,Other,Private,High School,2.3,90.2,yes,>60 min,Yes,Online videos,61.4,46.3,65.4,61.2,D
7806,18,Male,Public,Graduate,5.1,97.7,yes,15-30 min,Yes,Coaching,97.8,80.1,81.2,85.1,B
5238,18,Female,Private,High School,6.7,77.9,yes,15-30 min,Yes,Coaching,84.3,96.9,80.1,89.2,B
560,19,Other,Private,Post Graduate,1.6,85.4,yes,<15 min,No,Mixed,41.6,42.2,39.6,44.4,E
3673,17,Female,Private,No Formal,1.1,57.6,yes,30-60 min,No,Group study,37.5,46.2,40.2,34,F
